Supplier Name,Supplier ID,Product,Product ID,Product Quantity,Price per Product,Address,State,Phone Number,City,Email,Payment Status,Date
Verma Industries,SUP2745,Milling Machine-7.5HP,MLL0001,9,565.51,"66, Industrial Area",Gujarat,8550536107,Surat,vermaindustries@example.com,Payment Paid,2022-11-15
Patel Enterprises,SUP3070,Kadaba Kutti Machine M1,KK0001,97,1736.86,"58, Market Street",Bihar,6767348481,Bhagalpur,patelenterprises@example.com,Payment Paid,2021-11-18
Verma Industries,SUP2027,Kadaba Kutti Machine M1,KK0001,28,876.7,"84, Industrial Area",Maharashtra,8782849310,Nagpur,vermaindustries@example.com,Payment Paid,2020-01-29
Desai Dealers,SUP6395,Kadaba Kutti Machine M1,KK0001,91,4620.65,"42, Industrial Area",Tamil Nadu,8197764745,Chennai,desaidealers@example.com,Payment Paid,2020-04-21
Bose Supplies,SUP1276,Sowing Machine 4F,SWM0004,52,3318.6,"5, Main Road",Maharashtra,6785172421,Nagpur,bosesupplies@example.com,Payment Pending,2022-01-27
Bose Supplies,SUP1635,Sowing Machine 1F,SWM0001,77,3712.48,"48, Market Street",Bihar,6794512295,Patna,bosesupplies@example.com,Payment Pending,2023-04-06
Desai Dealers,SUP5825,Sowing Machine 2F,SWM0002,56,1356.39,"16, Industrial Area",Punjab,6746950728,Jalandhar,desaidealers@example.com,Payment Paid,2020-12-01
Sharma Traders,SUP3414,Sowing Machine 3F,SWM0003,80,3613.13,"62, Industrial Area",West Bengal,8523100925,Kolkata,sharmatraders@example.com,Payment Paid,2021-09-04
Desai Dealers,SUP6339,Kadaba Kutti Machine M3,KK0003,34,2411.61,"14, Industrial Area",Punjab,8534830516,Amritsar,desaidealers@example.com,Payment Paid,2021-10-20
Verma Industries,SUP2738,Sowing Machine 1F,SWM0001,100,4588.45,"12, Industrial Area",Karnataka,8096469855,Bangalore,vermaindustries@example.com,Payment Pending,2022-12-07
Khan Distributors,SUP8236,Kadaba Kutti Machine M3,KK0003,4,4930.35,"58, Market Street",Punjab,6686959214,Jalandhar,khandistributors@example.com,Payment Paid,2023-04-15
Desai Dealers,SUP5045,Kadaba Kutti Machine M2,KK0002,2,3554.25,"25, Market Street",Punjab,8484560576,Jalandhar,desaidealers@example.com,Payment Paid,2023-10-21
Bose Supplies,SUP4286,Milk Extractor 180LPM,ME0001,8,933.39,"4, Industrial Area",Gujarat,6495572517,Ahmedabad,bosesupplies@example.com,Payment Pending,2022-12-24
Singh Agro,SUP7184,Milk Extractor 600LPM,ME0002,86,2038.47,"46, Market Street",Karnataka,9026571072,Hubli,singhagro@example.com,Payment Pending,2021-06-10
Bose Supplies,SUP9106,Kadaba Kutti Machine M3,KK0003,38,2384.93,"4, Market Street",West Bengal,7828902311,Howrah,bosesupplies@example.com,Payment Pending,2023-04-14
Desai Dealers,SUP4262,Sowing Machine 2F,SWM0002,84,1045.91,"4, Main Road",Maharashtra,8851259960,Nagpur,desaidealers@example.com,Payment Pending,2022-12-25
Gupta Suppliers,SUP3207,Milling Machine-40HP,MLL0002,10,3712.5,"73, Market Street",Uttar Pradesh,9352108782,Varanasi,guptasuppliers@example.com,Payment Paid,2020-06-24
Bose Supplies,SUP8879,Milk Extractor 180LPM,ME0001,31,1950.84,"5, Main Road",Gujarat,6381178010,Vadodara,bosesupplies@example.com,Payment Paid,2020-02-09
Nair Ventures,SUP9127,Milling Machine-7.5HP,MLL0001,60,743.33,"88, Main Road",Gujarat,7959734276,Vadodara,nairventures@example.com,Payment Paid,2021-01-17
Gupta Suppliers,SUP5068,Kadaba Kutti Machine M2,KK0002,61,4031.58,"97, Market Street",Karnataka,7733481330,Hubli,guptasuppliers@example.com,Payment Pending,2023-02-02
Gupta Suppliers,SUP6251,Kadaba Kutti Machine M1,KK0001,56,4950.34,"4, Market Street",Gujarat,8604079821,Vadodara,guptasuppliers@example.com,Payment Paid,2023-10-05
Singh Agro,SUP2134,Roater/Multure-7ft,RTR0002,45,981.51,"77, Market Street",Tamil Nadu,8462222498,Chennai,singhagro@example.com,Payment Pending,2020-01-29
Reddy Trading Co.,SUP3196,Sowing Machine 4F,SWM0004,34,1074.95,"76, Market Street",Tamil Nadu,8858916324,Madurai,reddytradingco.@example.com,Payment Pending,2021-04-01
Khan Distributors,SUP3951,Roater/Multure-2ft,RTR0001,58,1215.37,"67, Market Street",Gujarat,7310932983,Surat,khandistributors@example.com,Payment Paid,2023-06-27
Sharma Traders,SUP6901,Kadaba Kutti Machine M1,KK0001,65,523.39,"98, Market Street",Karnataka,8891008516,Mysore,sharmatraders@example.com,Payment Paid,2022-06-01
Reddy Trading Co.,SUP8450,Milling Machine-40HP,MLL0002,80,2244.75,"36, Industrial Area",Kerala,6288379628,Thiruvananthapuram,reddytradingco.@example.com,Payment Paid,2021-11-23
Khan Distributors,SUP8865,Plow-60HP,PLW0002,27,812.87,"51, Main Road",Maharashtra,8594270286,Pune,khandistributors@example.com,Payment Pending,2020-06-13
Verma Industries,SUP8164,Sowing Machine 2F,SWM0002,15,1817.89,"59, Industrial Area",Rajasthan,6344390324,Udaipur,vermaindustries@example.com,Payment Pending,2020-04-02
Bose Supplies,SUP1747,Kadaba Kutti Machine M3,KK0003,15,2732.7,"98, Industrial Area",West Bengal,7721083072,Kolkata,bosesupplies@example.com,Payment Pending,2020-05-01
Sharma Traders,SUP7396,Roater/Multure-2ft,RTR0001,23,1880.03,"85, Market Street",West Bengal,6633394950,Howrah,sharmatraders@example.com,Payment Paid,2020-02-16
Singh Agro,SUP7880,Milk Extractor 180LPM,ME0001,51,1331.55,"12, Main Road",Tamil Nadu,9651491594,Madurai,singhagro@example.com,Payment Paid,2020-04-23
Singh Agro,SUP6741,Sowing Machine 1F,SWM0001,15,1209.61,"78, Industrial Area",Maharashtra,9525929874,Pune,singhagro@example.com,Payment Paid,2021-09-06
Verma Industries,SUP4651,Milling Machine-40HP,MLL0002,96,1377.22,"85, Market Street",West Bengal,8903529900,Howrah,vermaindustries@example.com,Payment Paid,2023-01-04
Bose Supplies,SUP1891,Sowing Machine 4F,SWM0004,28,3364.4,"39, Market Street",Punjab,8978698610,Ludhiana,bosesupplies@example.com,Payment Pending,2023-02-25
Reddy Trading Co.,SUP7971,Milk Extractor 600LPM,ME0002,50,3089.87,"89, Industrial Area",Maharashtra,9570739865,Pune,reddytradingco.@example.com,Payment Pending,2021-07-19
Patel Enterprises,SUP4808,Milk Extractor 180LPM,ME0001,65,1988.11,"62, Industrial Area",Uttar Pradesh,7132316121,Lucknow,patelenterprises@example.com,Payment Paid,2021-08-13
Sharma Traders,SUP4472,Kadaba Kutti Machine M2,KK0002,88,2740.44,"69, Market Street",Punjab,9917206183,Ludhiana,sharmatraders@example.com,Payment Pending,2023-06-29
Reddy Trading Co.,SUP9400,Sowing Machine 2F,SWM0002,54,3005.64,"80, Main Road",Tamil Nadu,6771033453,Madurai,reddytradingco.@example.com,Payment Pending,2020-04-22
Sharma Traders,SUP4949,Kadaba Kutti Machine M1,KK0001,22,4102.09,"16, Main Road",Punjab,7100655364,Amritsar,sharmatraders@example.com,Payment Paid,2021-06-29
Singh Agro,SUP8252,Sowing Machine 1F,SWM0001,37,3675.06,"89, Main Road",Punjab,7457260047,Ludhiana,singhagro@example.com,Payment Pending,2020-08-18
Gupta Suppliers,SUP2173,Roater/Multure-7ft,RTR0002,11,531.31,"36, Main Road",West Bengal,8591054511,Kolkata,guptasuppliers@example.com,Payment Pending,2021-05-16
Khan Distributors,SUP9238,Milk Extractor 600LPM,ME0002,1,3885.08,"7, Main Road",Maharashtra,7332693128,Mumbai,khandistributors@example.com,Payment Pending,2020-12-31
Khan Distributors,SUP3823,Plow-60HP,PLW0002,66,4762.69,"88, Main Road",Rajasthan,6435912437,Jodhpur,khandistributors@example.com,Payment Paid,2020-08-10
Singh Agro,SUP8629,Milling Machine-40HP,MLL0002,62,970.47,"72, Main Road",Maharashtra,8404340869,Pune,singhagro@example.com,Payment Paid,2023-01-29
Verma Industries,SUP1157,Milling Machine-40HP,MLL0002,35,3269.79,"51, Main Road",Karnataka,8081659722,Hubli,vermaindustries@example.com,Payment Pending,2020-11-14
Desai Dealers,SUP1170,Milk Extractor 180LPM,ME0001,79,3896.47,"54, Main Road",Maharashtra,7996209255,Nagpur,desaidealers@example.com,Payment Paid,2023-06-13
Khan Distributors,SUP3262,Plow-18HP,PLW0001,37,1908.57,"61, Main Road",Bihar,8922261446,Gaya,khandistributors@example.com,Payment Pending,2022-03-12
Desai Dealers,SUP8903,Plow-60HP,PLW0002,76,784.1,"26, Industrial Area",Punjab,9642984342,Ludhiana,desaidealers@example.com,Payment Paid,2022-12-12
Singh Agro,SUP7542,Sowing Machine 3F,SWM0003,3,2445.58,"52, Main Road",Uttar Pradesh,6713776278,Varanasi,singhagro@example.com,Payment Pending,2022-10-03
Desai Dealers,SUP1482,Plow-60HP,PLW0002,58,1744.59,"68, Market Street",Karnataka,7013943693,Bangalore,desaidealers@example.com,Payment Pending,2023-11-18
Verma Industries,SUP1289,Sowing Machine 3F,SWM0003,100,4582.53,"43, Market Street",Bihar,8678273305,Gaya,vermaindustries@example.com,Payment Paid,2022-12-22
Bose Supplies,SUP9381,Milling Machine-40HP,MLL0002,23,3306.42,"71, Main Road",Maharashtra,9407592262,Nagpur,bosesupplies@example.com,Payment Paid,2021-10-04
Khan Distributors,SUP8413,Sowing Machine 2F,SWM0002,17,4429.29,"80, Market Street",Gujarat,7930578677,Vadodara,khandistributors@example.com,Payment Pending,2021-09-20
Verma Industries,SUP1234,Roater/Multure-7ft,RTR0002,27,1970.05,"29, Industrial Area",Rajasthan,9126056777,Jaipur,vermaindustries@example.com,Payment Pending,2022-04-26
Verma Industries,SUP2437,Milling Machine-40HP,MLL0002,67,3940.06,"61, Market Street",West Bengal,7879212369,Darjeeling,vermaindustries@example.com,Payment Pending,2023-06-06
Singh Agro,SUP8921,Milling Machine-7.5HP,MLL0001,9,4935.17,"33, Market Street",Punjab,7962110421,Jalandhar,singhagro@example.com,Payment Paid,2022-03-05
Bose Supplies,SUP4744,Plow-18HP,PLW0001,33,2226.1,"60, Main Road",Rajasthan,7576923636,Udaipur,bosesupplies@example.com,Payment Pending,2022-07-17
Khan Distributors,SUP5875,Milling Machine-40HP,MLL0002,94,3265.61,"32, Industrial Area",Maharashtra,9092138100,Mumbai,khandistributors@example.com,Payment Pending,2022-05-19
Desai Dealers,SUP7343,Milk Extractor 600LPM,ME0002,82,4532.53,"23, Market Street",Kerala,9571807064,Thiruvananthapuram,desaidealers@example.com,Payment Paid,2023-10-18
Reddy Trading Co.,SUP2473,Milk Extractor 600LPM,ME0002,19,2941.39,"35, Market Street",West Bengal,6903277415,Howrah,reddytradingco.@example.com,Payment Pending,2020-02-24
Khan Distributors,SUP5706,Roater/Multure-2ft,RTR0001,17,2369.45,"21, Main Road",Tamil Nadu,9054598625,Chennai,khandistributors@example.com,Payment Pending,2022-02-13
Patel Enterprises,SUP6403,Roater/Multure-7ft,RTR0002,3,2839.56,"95, Main Road",Tamil Nadu,8853584292,Coimbatore,patelenterprises@example.com,Payment Pending,2023-05-10
Patel Enterprises,SUP3852,Kadaba Kutti Machine M2,KK0002,61,3495.3,"14, Market Street",West Bengal,9179337854,Darjeeling,patelenterprises@example.com,Payment Paid,2020-12-26
Singh Agro,SUP5079,Sowing Machine 3F,SWM0003,91,3648.7,"9, Industrial Area",Maharashtra,9433407318,Nagpur,singhagro@example.com,Payment Paid,2020-01-19
Khan Distributors,SUP3876,Kadaba Kutti Machine M2,KK0002,5,4749.44,"91, Market Street",West Bengal,6208931166,Kolkata,khandistributors@example.com,Payment Paid,2021-02-12
Verma Industries,SUP5765,Roater/Multure-7ft,RTR0002,35,4428.25,"27, Main Road",Maharashtra,9495923578,Nagpur,vermaindustries@example.com,Payment Paid,2022-10-13
Nair Ventures,SUP3036,Sowing Machine 4F,SWM0004,75,2872.58,"34, Market Street",Uttar Pradesh,7657187990,Kanpur,nairventures@example.com,Payment Pending,2020-05-21
Singh Agro,SUP4122,Sowing Machine 3F,SWM0003,25,4991.51,"75, Industrial Area",Rajasthan,9042476054,Jaipur,singhagro@example.com,Payment Paid,2020-07-17
Reddy Trading Co.,SUP2074,Milling Machine-7.5HP,MLL0001,96,2834.64,"100, Main Road",Karnataka,6616685764,Hubli,reddytradingco.@example.com,Payment Paid,2021-08-31
Patel Enterprises,SUP6253,Roater/Multure-2ft,RTR0001,79,3433.5,"82, Main Road",West Bengal,7855129061,Kolkata,patelenterprises@example.com,Payment Pending,2021-03-19
Desai Dealers,SUP6381,Roater/Multure-2ft,RTR0001,54,2715.3,"73, Market Street",Uttar Pradesh,8755716184,Lucknow,desaidealers@example.com,Payment Paid,2020-01-23
Reddy Trading Co.,SUP9211,Milk Extractor 600LPM,ME0002,68,2019.95,"24, Main Road",Uttar Pradesh,8823539595,Varanasi,reddytradingco.@example.com,Payment Pending,2023-11-02
Reddy Trading Co.,SUP6892,Plow-18HP,PLW0001,84,2100.2,"83, Industrial Area",Tamil Nadu,7073461251,Madurai,reddytradingco.@example.com,Payment Paid,2021-02-13
Gupta Suppliers,SUP2440,Milling Machine-7.5HP,MLL0001,7,1693.0,"56, Market Street",Gujarat,9129540708,Ahmedabad,guptasuppliers@example.com,Payment Paid,2021-06-23
Patel Enterprises,SUP9744,Kadaba Kutti Machine M3,KK0003,21,4984.51,"19, Industrial Area",Uttar Pradesh,8593488605,Varanasi,patelenterprises@example.com,Payment Paid,2021-10-24
Gupta Suppliers,SUP5083,Plow-18HP,PLW0001,96,4899.07,"94, Main Road",Tamil Nadu,9467326581,Chennai,guptasuppliers@example.com,Payment Paid,2021-02-18
Reddy Trading Co.,SUP5803,Kadaba Kutti Machine M2,KK0002,83,1499.61,"92, Market Street",Maharashtra,8592261798,Nagpur,reddytradingco.@example.com,Payment Pending,2023-08-08
Khan Distributors,SUP5110,Sowing Machine 2F,SWM0002,7,1884.93,"90, Market Street",Gujarat,7633431632,Vadodara,khandistributors@example.com,Payment Pending,2023-04-07
Sharma Traders,SUP4668,Sowing Machine 4F,SWM0004,21,3580.52,"69, Market Street",West Bengal,6414954593,Kolkata,sharmatraders@example.com,Payment Pending,2023-02-06
Patel Enterprises,SUP6723,Milk Extractor 600LPM,ME0002,47,2417.35,"19, Market Street",Punjab,7512173821,Jalandhar,patelenterprises@example.com,Payment Paid,2020-03-16
Bose Supplies,SUP1367,Plow-18HP,PLW0001,71,696.23,"35, Market Street",Rajasthan,8614753056,Jaipur,bosesupplies@example.com,Payment Paid,2020-06-11
Verma Industries,SUP4184,Milling Machine-7.5HP,MLL0001,70,1266.29,"69, Main Road",Karnataka,9603886840,Bangalore,vermaindustries@example.com,Payment Paid,2022-05-24
Verma Industries,SUP8752,Roater/Multure-7ft,RTR0002,24,1711.61,"95, Industrial Area",West Bengal,6395649688,Howrah,vermaindustries@example.com,Payment Pending,2020-02-24
Gupta Suppliers,SUP9504,Kadaba Kutti Machine M1,KK0001,51,2917.51,"83, Market Street",Uttar Pradesh,6248381943,Kanpur,guptasuppliers@example.com,Payment Paid,2023-09-04
Desai Dealers,SUP1407,Kadaba Kutti Machine M2,KK0002,62,4945.96,"69, Main Road",West Bengal,8819476303,Darjeeling,desaidealers@example.com,Payment Paid,2021-07-14
Bose Supplies,SUP1873,Sowing Machine 3F,SWM0003,81,562.37,"91, Market Street",Punjab,6536991814,Jalandhar,bosesupplies@example.com,Payment Pending,2022-04-01
Sharma Traders,SUP2663,Sowing Machine 2F,SWM0002,59,3245.94,"32, Market Street",Rajasthan,8449513547,Jodhpur,sharmatraders@example.com,Payment Paid,2023-04-25
Gupta Suppliers,SUP8287,Plow-18HP,PLW0001,56,3787.52,"67, Industrial Area",Karnataka,6088746024,Mysore,guptasuppliers@example.com,Payment Paid,2023-11-08
Singh Agro,SUP2502,Sowing Machine 3F,SWM0003,36,4194.04,"75, Industrial Area",Punjab,8562537490,Jalandhar,singhagro@example.com,Payment Paid,2023-10-12
Nair Ventures,SUP1899,Milk Extractor 600LPM,ME0002,43,2160.16,"48, Main Road",Tamil Nadu,6061934705,Madurai,nairventures@example.com,Payment Paid,2023-05-14
Gupta Suppliers,SUP1448,Plow-18HP,PLW0001,19,4201.54,"64, Market Street",Gujarat,8472487352,Surat,guptasuppliers@example.com,Payment Paid,2022-04-24
Nair Ventures,SUP5240,Sowing Machine 1F,SWM0001,5,1746.52,"60, Market Street",Uttar Pradesh,9532522021,Kanpur,nairventures@example.com,Payment Paid,2023-11-06
Nair Ventures,SUP9148,Milk Extractor 180LPM,ME0001,20,2221.08,"13, Industrial Area",Rajasthan,8691261046,Jaipur,nairventures@example.com,Payment Paid,2021-03-31
Verma Industries,SUP8486,Milling Machine-7.5HP,MLL0001,86,4810.29,"93, Market Street",Bihar,6100312196,Bhagalpur,vermaindustries@example.com,Payment Pending,2023-06-12
Verma Industries,SUP9867,Kadaba Kutti Machine M2,KK0002,65,553.29,"2, Main Road",Rajasthan,9251301443,Jodhpur,vermaindustries@example.com,Payment Paid,2021-03-02
Bose Supplies,SUP3447,Sowing Machine 2F,SWM0002,59,4145.9,"34, Industrial Area",Bihar,8723809018,Bhagalpur,bosesupplies@example.com,Payment Pending,2020-11-08
Khan Distributors,SUP4378,Sowing Machine 3F,SWM0003,98,4702.67,"43, Industrial Area",Bihar,9553000441,Patna,khandistributors@example.com,Payment Pending,2021-07-19
Gupta Suppliers,SUP9725,Milk Extractor 180LPM,ME0001,24,4327.48,"20, Main Road",Bihar,9064712338,Bhagalpur,guptasuppliers@example.com,Payment Paid,2023-05-15
Singh Agro,SUP7181,Milk Extractor 180LPM,ME0001,30,2433.12,"62, Industrial Area",Kerala,6401855082,Kozhikode,singhagro@example.com,Payment Paid,2020-11-10
Khan Distributors,SUP8117,Sowing Machine 3F,SWM0003,78,3005.53,"40, Industrial Area",Punjab,9065578383,Jalandhar,khandistributors@example.com,Payment Pending,2023-03-04
Sharma Traders,SUP6025,Kadaba Kutti Machine M1,KK0001,37,4308.83,"29, Market Street",Punjab,9787462610,Jalandhar,sharmatraders@example.com,Payment Paid,2022-10-03
Nair Ventures,SUP5210,Milling Machine-40HP,MLL0002,46,1885.59,"46, Main Road",Rajasthan,9015343337,Udaipur,nairventures@example.com,Payment Paid,2022-02-05
Bose Supplies,SUP9145,Roater/Multure-2ft,RTR0001,66,1607.83,"100, Market Street",Bihar,6839514035,Bhagalpur,bosesupplies@example.com,Payment Pending,2023-12-03
Patel Enterprises,SUP7349,Roater/Multure-2ft,RTR0001,51,3612.9,"9, Main Road",Rajasthan,7235868431,Jaipur,patelenterprises@example.com,Payment Paid,2020-07-08
Khan Distributors,SUP1826,Milling Machine-40HP,MLL0002,43,3144.74,"93, Market Street",Maharashtra,7931111932,Nagpur,khandistributors@example.com,Payment Pending,2020-01-06
Gupta Suppliers,SUP8875,Kadaba Kutti Machine M3,KK0003,28,1831.88,"78, Market Street",Rajasthan,7031942018,Jaipur,guptasuppliers@example.com,Payment Paid,2020-01-01
Reddy Trading Co.,SUP2672,Milk Extractor 180LPM,ME0001,64,3243.62,"56, Industrial Area",Uttar Pradesh,9718612078,Lucknow,reddytradingco.@example.com,Payment Pending,2021-12-23
Reddy Trading Co.,SUP9099,Kadaba Kutti Machine M3,KK0003,2,3659.04,"21, Industrial Area",Uttar Pradesh,8547428256,Varanasi,reddytradingco.@example.com,Payment Pending,2023-08-29
Khan Distributors,SUP1464,Milling Machine-7.5HP,MLL0001,82,2986.61,"87, Industrial Area",Bihar,7255769838,Bhagalpur,khandistributors@example.com,Payment Pending,2020-04-27
Verma Industries,SUP7283,Roater/Multure-2ft,RTR0001,83,1912.71,"20, Industrial Area",Gujarat,8652544666,Vadodara,vermaindustries@example.com,Payment Paid,2022-05-26
Reddy Trading Co.,SUP1248,Milling Machine-40HP,MLL0002,55,1794.55,"16, Market Street",Karnataka,9791813732,Bangalore,reddytradingco.@example.com,Payment Paid,2022-06-28
Nair Ventures,SUP1178,Milling Machine-7.5HP,MLL0001,76,721.98,"15, Industrial Area",Karnataka,8032356677,Mysore,nairventures@example.com,Payment Pending,2023-08-29
Desai Dealers,SUP1251,Roater/Multure-7ft,RTR0002,35,3302.03,"25, Main Road",Rajasthan,7091598935,Udaipur,desaidealers@example.com,Payment Paid,2020-07-10
Patel Enterprises,SUP8078,Plow-60HP,PLW0002,98,1873.58,"86, Industrial Area",Kerala,9603352660,Kochi,patelenterprises@example.com,Payment Paid,2023-11-06
Singh Agro,SUP2199,Milk Extractor 600LPM,ME0002,83,989.9,"89, Market Street",Gujarat,7548130768,Vadodara,singhagro@example.com,Payment Pending,2021-06-30
Singh Agro,SUP3233,Milling Machine-40HP,MLL0002,51,2035.25,"5, Market Street",West Bengal,9620676719,Darjeeling,singhagro@example.com,Payment Pending,2021-09-28
Bose Supplies,SUP8109,Kadaba Kutti Machine M3,KK0003,93,1775.33,"49, Industrial Area",Rajasthan,9112813402,Udaipur,bosesupplies@example.com,Payment Pending,2021-04-24
Gupta Suppliers,SUP6649,Roater/Multure-2ft,RTR0001,15,1211.46,"41, Market Street",Rajasthan,9836898253,Jodhpur,guptasuppliers@example.com,Payment Pending,2021-11-19
Nair Ventures,SUP9629,Sowing Machine 3F,SWM0003,11,4156.92,"96, Industrial Area",Karnataka,6525223167,Hubli,nairventures@example.com,Payment Pending,2022-11-12
Khan Distributors,SUP6721,Kadaba Kutti Machine M1,KK0001,70,2458.49,"4, Market Street",Karnataka,8037178958,Bangalore,khandistributors@example.com,Payment Paid,2021-07-01
Reddy Trading Co.,SUP5207,Roater/Multure-7ft,RTR0002,100,1604.22,"100, Main Road",Kerala,8306579609,Kochi,reddytradingco.@example.com,Payment Paid,2023-03-12
Nair Ventures,SUP7786,Kadaba Kutti Machine M2,KK0002,43,1954.74,"97, Main Road",Kerala,8581280041,Kochi,nairventures@example.com,Payment Pending,2023-12-25
Reddy Trading Co.,SUP9996,Plow-60HP,PLW0002,34,3082.09,"63, Main Road",Kerala,7753997048,Kozhikode,reddytradingco.@example.com,Payment Paid,2022-05-12
Sharma Traders,SUP8453,Plow-18HP,PLW0001,65,1538.11,"29, Market Street",Bihar,6079081498,Bhagalpur,sharmatraders@example.com,Payment Paid,2021-01-02
Khan Distributors,SUP6334,Milling Machine-40HP,MLL0002,72,3775.66,"26, Main Road",Maharashtra,8420197236,Mumbai,khandistributors@example.com,Payment Paid,2023-01-30
Singh Agro,SUP5605,Plow-18HP,PLW0001,23,953.09,"50, Industrial Area",Punjab,8508444912,Jalandhar,singhagro@example.com,Payment Paid,2021-05-07
Sharma Traders,SUP7816,Sowing Machine 1F,SWM0001,94,544.47,"81, Industrial Area",Maharashtra,7025853644,Nagpur,sharmatraders@example.com,Payment Pending,2020-11-26
Khan Distributors,SUP3734,Sowing Machine 4F,SWM0004,45,3564.46,"6, Industrial Area",West Bengal,7818782136,Howrah,khandistributors@example.com,Payment Paid,2021-05-09
Gupta Suppliers,SUP1383,Sowing Machine 2F,SWM0002,63,2058.14,"98, Main Road",West Bengal,6068886533,Kolkata,guptasuppliers@example.com,Payment Pending,2021-08-23
Gupta Suppliers,SUP1282,Kadaba Kutti Machine M3,KK0003,48,4245.06,"21, Market Street",Tamil Nadu,6237087859,Chennai,guptasuppliers@example.com,Payment Pending,2021-12-25
Desai Dealers,SUP6207,Milk Extractor 180LPM,ME0001,55,1049.95,"88, Industrial Area",Maharashtra,6001853268,Mumbai,desaidealers@example.com,Payment Pending,2022-02-17
Desai Dealers,SUP6706,Kadaba Kutti Machine M2,KK0002,20,2287.36,"12, Industrial Area",Rajasthan,6503203875,Jodhpur,desaidealers@example.com,Payment Paid,2023-01-03
Nair Ventures,SUP5100,Milk Extractor 180LPM,ME0001,2,2634.76,"100, Main Road",Rajasthan,9142749327,Jodhpur,nairventures@example.com,Payment Pending,2020-01-30
Singh Agro,SUP1588,Plow-60HP,PLW0002,16,4835.78,"33, Industrial Area",Karnataka,6646112584,Mysore,singhagro@example.com,Payment Pending,2020-12-14
Desai Dealers,SUP6805,Sowing Machine 3F,SWM0003,83,876.88,"47, Main Road",West Bengal,9285766556,Darjeeling,desaidealers@example.com,Payment Pending,2021-08-21
Singh Agro,SUP4805,Sowing Machine 4F,SWM0004,7,2031.22,"2, Market Street",Punjab,8943712315,Ludhiana,singhagro@example.com,Payment Paid,2023-07-18
Bose Supplies,SUP5986,Sowing Machine 3F,SWM0003,12,3231.97,"78, Market Street",West Bengal,7218311121,Kolkata,bosesupplies@example.com,Payment Pending,2023-06-30
Reddy Trading Co.,SUP7159,Milk Extractor 600LPM,ME0002,41,1276.21,"50, Main Road",Uttar Pradesh,8756915457,Varanasi,reddytradingco.@example.com,Payment Pending,2020-06-23
Desai Dealers,SUP8692,Milk Extractor 600LPM,ME0002,3,1110.98,"12, Industrial Area",Punjab,9441925893,Ludhiana,desaidealers@example.com,Payment Pending,2023-07-01
Khan Distributors,SUP8652,Kadaba Kutti Machine M2,KK0002,20,4523.04,"92, Main Road",Uttar Pradesh,7057358686,Kanpur,khandistributors@example.com,Payment Pending,2021-05-27
Khan Distributors,SUP8271,Milk Extractor 600LPM,ME0002,88,1695.6,"83, Market Street",Rajasthan,7364312276,Udaipur,khandistributors@example.com,Payment Pending,2020-04-26
Nair Ventures,SUP2320,Milling Machine-40HP,MLL0002,56,2431.37,"9, Industrial Area",Gujarat,9720255664,Vadodara,nairventures@example.com,Payment Paid,2022-08-18
Gupta Suppliers,SUP9209,Sowing Machine 4F,SWM0004,45,1230.97,"52, Industrial Area",Tamil Nadu,6932420948,Madurai,guptasuppliers@example.com,Payment Paid,2021-05-14
Verma Industries,SUP1200,Milling Machine-7.5HP,MLL0001,81,2767.01,"21, Industrial Area",Tamil Nadu,7822757826,Chennai,vermaindustries@example.com,Payment Pending,2023-04-14
Desai Dealers,SUP1753,Sowing Machine 1F,SWM0001,12,1982.8,"93, Industrial Area",Punjab,8700850583,Jalandhar,desaidealers@example.com,Payment Paid,2022-08-23
Gupta Suppliers,SUP7774,Milk Extractor 600LPM,ME0002,86,2611.1,"47, Main Road",Bihar,7623935766,Gaya,guptasuppliers@example.com,Payment Pending,2020-03-24
Nair Ventures,SUP9771,Sowing Machine 1F,SWM0001,25,950.96,"45, Industrial Area",West Bengal,7985154773,Howrah,nairventures@example.com,Payment Pending,2023-05-19
Verma Industries,SUP9569,Milk Extractor 600LPM,ME0002,62,2626.48,"49, Main Road",Kerala,6599423211,Kozhikode,vermaindustries@example.com,Payment Pending,2021-08-20
Sharma Traders,SUP4154,Milk Extractor 180LPM,ME0001,88,1938.07,"67, Industrial Area",Karnataka,8812604040,Bangalore,sharmatraders@example.com,Payment Pending,2022-12-17
Sharma Traders,SUP2690,Plow-60HP,PLW0002,14,3196.53,"34, Main Road",Punjab,7352832502,Amritsar,sharmatraders@example.com,Payment Pending,2022-05-25
Reddy Trading Co.,SUP3479,Sowing Machine 1F,SWM0001,20,693.38,"85, Market Street",Tamil Nadu,8262794936,Coimbatore,reddytradingco.@example.com,Payment Paid,2022-11-01
Gupta Suppliers,SUP4228,Sowing Machine 2F,SWM0002,92,1273.52,"6, Main Road",Maharashtra,7277469960,Nagpur,guptasuppliers@example.com,Payment Paid,2023-03-22
Verma Industries,SUP9913,Sowing Machine 1F,SWM0001,91,3212.67,"87, Industrial Area",Kerala,6931493420,Kochi,vermaindustries@example.com,Payment Paid,2023-10-21
Bose Supplies,SUP9336,Plow-60HP,PLW0002,76,3835.25,"88, Main Road",Bihar,9230078388,Bhagalpur,bosesupplies@example.com,Payment Pending,2020-07-30
Singh Agro,SUP5096,Plow-60HP,PLW0002,42,2799.96,"23, Main Road",Karnataka,8496936541,Hubli,singhagro@example.com,Payment Pending,2021-12-05
