Supplier Name,Supplier ID,Product,Product ID,Product Quantity,Price per Product,Address,State,Phone Number,City,Email,Payment Status,Date
"Bali, Iyer and Lad",4347,Yogurt or Curd,P012,480,150.33,"19/10, Sur Chowk, Tiruvottiyur 980215",Punjab,4635903119,Eluru,khannatrisha@kothari.com,Payment Pending,2022-08-28
Chana-Sankar,2106,"Sauces (like tomato ketchup, chili sauce, or soy sauce)",P019,217,119.13,"96/43, Sarna Zila, Amaravati-657485",Haryana,05158091081,Ahmedabad,alishacomar@mane-chandran.com,Payment Pending,2021-10-18
"Grover, Sidhu and Varma",9392,Frozen French Fries,P005,239,295.24,"38, Babu Road, Raiganj 498257",Himachal Pradesh,+914462070522,Bhilwara,yashvithakur@bhalla.com,Payment Paid,2021-12-15
Sehgal and Sons,5600,Juice Concentrates (like orange or cranberry),P014,124,343.93,"H.No. 339, Goswami Zila, Guntakal 395045",Assam,+910301200980,Coimbatore,veer96@yahoo.com,Payment Pending,2022-08-24
"Grover, Sidhu and Varma",3918,Green Peas,P004,376,89.38,"H.No. 73, Mallick Road, Sonipat-434607",Himachal Pradesh,8168429154,Gandhidham,hazel23@madan.com,Payment Pending,2020-08-11
"Grover, Sidhu and Varma",5754,"Dry Fruits (e.g., almonds, cashews, raisins)",P017,282,42.32,"804, Talwar Road, Tirunelveli-647686",Bihar,8016385258,Katihar,thakurehsaan@yahoo.com,Payment Pending,2022-08-27
Bera-Dani,5052,"Frozen Berries (e.g., strawberries, blueberries)",P015,435,230.96,"H.No. 936, Ramesh Street, Bikaner 383260",Nagaland,02299488124,Miryalaguda,ikata@yahoo.com,Payment Paid,2021-02-17
Bera-Dani,6737,"Pulp (e.g., mango, guava, or tomato pulp)",P003,499,349.31,"H.No. 916, Bir, Ludhiana 355393",Rajasthan,+914127573375,Kharagpur,nishithsekhon@gmail.com,Payment Paid,2020-10-02
"Grover, Sidhu and Varma",1466,Cheese Slices or Blocks,P006,19,290.23,"93/921, Jha, Gandhinagar-210606",Karnataka,+917479072060,Morbi,devanshkapadia@hotmail.com,Payment Pending,2021-08-29
"Sem, Mann and Karnik",4051,Milk or Milk Powder,P013,482,438.07,"187, Chada Marg, Kolkata-241210",Rajasthan,04178617756,Alappuzha,miraan34@bahl-shroff.com,Payment Paid,2022-02-24
"Grover, Sidhu and Varma",8431,Green Peas,P004,162,271.61,"84, Choudhary Zila, Dehri 584468",Maharashtra,7763553102,Bally,shalvwalia@behl.com,Payment Pending,2021-07-20
Ratta-Buch,9226,"Pulp (e.g., mango, guava, or tomato pulp)",P003,474,309.42,"02, Walla Zila, Buxar-857482",Meghalaya,+915821096038,Jamshedpur,chakrabortyanvi@yahoo.com,Payment Pending,2022-10-29
Deo Ltd,6341,Whipping Cream,P016,166,384.66,"85, Basu Marg, Indore 082672",Jharkhand,05061841813,Chandigarh,yasmintandon@kibe.com,Payment Pending,2021-09-13
Bera-Dani,3399,"Dry Fruits (e.g., almonds, cashews, raisins)",P017,87,289.35,"073, Anne Zila, Bellary 998034",Goa,01645009818,Rourkela,armaanjoshi@maharaj-barad.com,Payment Paid,2023-02-09
Deo Ltd,6277,Frozen Mixed Vegetables,P009,491,30.0,"40, Doshi Chowk, Munger 242325",Manipur,00006692784,Hubli–Dharwad,arnav40@gmail.com,Payment Pending,2022-12-01
Ratta-Buch,8174,Frozen Mixed Vegetables,P009,182,363.21,"96/720, Mammen Chowk, Chandrapur 392874",Nagaland,02094057989,Udaipur,mishtikulkarni@gmail.com,Payment Pending,2020-06-13
Sehgal and Sons,7405,Sweet Corn,P001,277,97.48,"68, Wason Ganj, Cuttack-545353",Meghalaya,+911555231491,Thanjavur,jgupta@yahoo.com,Payment Paid,2023-10-05
Chana-Sankar,3926,Butter,P007,315,193.64,"66/24, Dani Ganj, Kottayam 825340",West Bengal,9856150895,Noida,bahrinishith@balakrishnan.com,Payment Paid,2020-04-26
Ratta-Buch,8687,Rice or Pasta,P020,410,484.88,"558, Hari Zila, Nadiad 719867",Tamil Nadu,+910334952815,Jamalpur,umang75@gmail.com,Payment Paid,2020-12-10
Bera-Dani,4448,Ice Cream,P002,271,151.12,"92/99, Khosla Chowk, Tiruppur-605659",Punjab,1895251284,Erode,kkara@hotmail.com,Payment Paid,2023-11-01
"Tella, Andra and Grover",4345,Chicken Nuggets,P010,176,251.0,"H.No. 395, Khurana Marg, Nellore 703345",Jharkhand,05119577942,Raebareli,kiara50@dora.com,Payment Paid,2022-11-26
"Sem, Mann and Karnik",4090,Paneer (Cottage Cheese),P008,71,87.76,"59, Korpal Path, Bhusawal 224184",Nagaland,+911706239523,Yamunanagar,sarafeshani@hotmail.com,Payment Paid,2022-04-27
Bera-Dani,8544,"Sauces (like tomato ketchup, chili sauce, or soy sauce)",P019,314,144.16,"H.No. 24, Mane Path, Gwalior 091479",Andhra Pradesh,09703184717,Munger,kdube@gmail.com,Payment Pending,2021-08-23
"Bali, Iyer and Lad",7787,Frozen Fish Fillets,P011,477,167.87,"19, Shroff Circle, Ichalkaranji-182461",Sikkim,05407297194,Tadipatri,zbhavsar@yahoo.com,Payment Paid,2023-08-13
Bera-Dani,6326,Juice Concentrates (like orange or cranberry),P014,67,121.04,"H.No. 536, Borah Ganj, Aligarh-848046",Manipur,02582021434,Amritsar,vanyasamra@gmail.com,Payment Paid,2020-12-28
Deo Ltd,7601,Frozen Fish Fillets,P011,300,410.28,"04, Dube Zila, Bhilai 501148",Telangana,0574649136,Ranchi,shalv43@mand.com,Payment Paid,2022-08-12
"Grover, Sidhu and Varma",7361,"Frozen Berries (e.g., strawberries, blueberries)",P015,129,252.92,"45/72, Kadakia, Ozhukarai-427409",Himachal Pradesh,+912951798401,Bareilly,trishakalla@gmail.com,Payment Paid,2021-09-08
Bera-Dani,5762,Frozen Mixed Vegetables,P009,10,461.49,"84/754, Dhillon Path, Akola 664215",Maharashtra,8245935157,Ajmer,yuvraj-58@hayer-khalsa.biz,Payment Pending,2022-08-26
Chana-Sankar,4049,"Sauces (like tomato ketchup, chili sauce, or soy sauce)",P019,56,372.06,"56, Mangat Road, Howrah 436965",Nagaland,04784418303,Amaravati,pranayborah@brahmbhatt.biz,Payment Paid,2021-05-07
"Sem, Mann and Karnik",9252,Pickles,P018,222,204.19,"55, Kanda Circle, Kakinada-424351",Madhya Pradesh,02632273546,Bhind,vsandal@goda-doshi.com,Payment Pending,2023-08-29
Swaminathan and Sons,4876,Butter,P007,459,353.0,"H.No. 49, Tank Road, Agra-094306",Bihar,06706055131,Akola,lakshay05@yahoo.com,Payment Paid,2022-10-17
Sehgal and Sons,7307,Milk or Milk Powder,P013,87,343.4,"H.No. 605, Grewal Circle, Danapur-808790",Nagaland,+914378438484,Jaunpur,pkapur@dua.net,Payment Pending,2023-08-15
"Tella, Andra and Grover",7158,Sweet Corn,P001,54,131.15,"38, Maharaj Circle, Raurkela Industrial Township 523385",Assam,7170091234,Phagwara,daveojas@mallick.org,Payment Pending,2023-05-16
Bera-Dani,9166,Green Peas,P004,233,148.47,"29/05, Bhakta Marg, Rajkot 620087",Goa,01401149564,Alwar,nirvisridhar@yahoo.com,Payment Pending,2023-02-18
Swaminathan and Sons,3825,Butter,P007,327,364.21,"23/50, Sarna Circle, Dindigul-340424",Rajasthan,08652492330,Dharmavaram,pranay88@yahoo.com,Payment Paid,2021-02-06
"Grover, Sidhu and Varma",3317,Yogurt or Curd,P012,335,425.73,"H.No. 597, Ratti Circle, Gudivada 016319",Bihar,06539492010,Chandrapur,akata@hotmail.com,Payment Paid,2023-09-01
Chana-Sankar,3646,Rice or Pasta,P020,412,488.96,"28/81, Chatterjee Zila, Hosur 822292",Telangana,+918596923823,Madhyamgram,mahikamammen@gmail.com,Payment Paid,2021-08-28
Sehgal and Sons,7422,Green Peas,P004,385,482.36,"H.No. 56, Johal Marg, Jamshedpur-318463",Tripura,+910768154246,Eluru,rati73@hotmail.com,Payment Paid,2020-07-31
Ratta-Buch,7855,Butter,P007,115,440.68,"61/42, Chokshi Path, Berhampur 629165",Odisha,8803314157,Hospet,nehmatsrivastava@yahoo.com,Payment Pending,2020-06-18
Ratta-Buch,5636,Milk or Milk Powder,P013,259,234.34,"12, Ramachandran Circle, Amravati-031427",Tamil Nadu,01462046749,Dewas,rrastogi@sani-kakar.com,Payment Pending,2023-08-11
Bera-Dani,9424,Rice or Pasta,P020,443,275.11,"564, Wadhwa Ganj, Muzaffarnagar 719736",Bihar,+915695611638,New Delhi,nrama@gmail.com,Payment Paid,2022-06-08
Ratta-Buch,1385,"Sauces (like tomato ketchup, chili sauce, or soy sauce)",P019,371,432.03,"H.No. 964, Bains Street, Allahabad 916138",Gujarat,+910950292949,Katni,yakshit90@chand-goda.info,Payment Pending,2023-05-18
"Grover, Sidhu and Varma",5694,Juice Concentrates (like orange or cranberry),P014,458,26.73,"H.No. 93, Chada Street, Thiruvananthapuram-228051",Punjab,01010584996,Kamarhati,neelofarsarma@gmail.com,Payment Paid,2020-04-26
Bera-Dani,4500,Ice Cream,P002,181,345.73,"56, Dara Road, Ahmedabad-531536",Uttarakhand,03545665244,Ahmednagar,advik70@chacko-sekhon.org,Payment Paid,2020-04-29
Bera-Dani,3971,Juice Concentrates (like orange or cranberry),P014,22,394.07,"35/79, Kanda Street, Sonipat-714170",Manipur,9599952570,Arrah,badalsura@gmail.com,Payment Pending,2020-05-08
"Grover, Sidhu and Varma",6658,"Dry Fruits (e.g., almonds, cashews, raisins)",P017,117,422.21,"H.No. 11, Balay Ganj, Srinagar 337892",Karnataka,4316945304,Patiala,varmashray@goswami.com,Payment Paid,2020-11-01
Chana-Sankar,5683,Milk or Milk Powder,P013,141,449.7,"278, Jain Street, Kharagpur 350994",Uttar Pradesh,01636824295,Hospet,aissac@swamy.com,Payment Pending,2021-02-11
Ratta-Buch,4698,Frozen French Fries,P005,194,348.84,"61/16, Deshpande Path, Guna 654133",Nagaland,09814953133,Kota,sarawagle@hotmail.com,Payment Pending,2022-09-09
Sehgal and Sons,1052,Ice Cream,P002,335,117.97,"H.No. 81, Lal Ganj, Medininagar-141272",Tripura,+913758811447,Phagwara,riyaramanathan@gmail.com,Payment Paid,2021-05-14
Deo Ltd,3467,Green Peas,P004,8,458.65,"62/32, Malhotra Street, Karnal 065689",Maharashtra,6409721155,Agra,neelofar36@yahoo.com,Payment Pending,2020-07-21
Deo Ltd,4160,Pickles,P018,233,447.57,"11/82, Balasubramanian Zila, Raurkela Industrial Township-620418",West Bengal,6208348884,Lucknow,vivaan92@krishnamurthy.net,Payment Pending,2022-07-08
Ratta-Buch,2431,Sweet Corn,P001,154,268.22,"63/510, Dass Zila, Mirzapur-061367",Arunachal Pradesh,09433993561,Begusarai,elakshisrinivas@dara.net,Payment Pending,2020-09-19
Chana-Sankar,1611,Frozen Mixed Vegetables,P009,44,12.13,"58/603, Manne Marg, Navi Mumbai 588602",Uttarakhand,+911066941972,Madurai,hridaan84@amble-baral.com,Payment Paid,2020-03-23
Bera-Dani,6399,Yogurt or Curd,P012,92,283.33,"99, Bora Street, Sasaram-090098",Goa,+916823670514,Jehanabad,dhaliwalprerak@chakraborty.com,Payment Paid,2023-07-18
Chana-Sankar,7193,Frozen French Fries,P005,162,369.29,"H.No. 648, Loke Street, Raichur-544607",Arunachal Pradesh,02956692352,Bhusawal,riya92@yahoo.com,Payment Paid,2023-10-22
Bera-Dani,9483,Paneer (Cottage Cheese),P008,379,53.26,"85/68, Ahuja Zila, Mira-Bhayandar-442901",Uttar Pradesh,+916265134844,Kollam,ghoseprerak@sem.com,Payment Pending,2023-01-10
Sehgal and Sons,2671,Ice Cream,P002,155,279.44,"820, Ratta Road, Singrauli 546753",Himachal Pradesh,5857762742,Faridabad,zarabhardwaj@mani.com,Payment Paid,2021-10-22
Sehgal and Sons,6600,Chicken Nuggets,P010,441,206.66,"71/43, Mahajan Marg, Sambalpur 102290",Andhra Pradesh,0795696116,Firozabad,sjoshi@hotmail.com,Payment Paid,2020-10-08
Deo Ltd,5047,Ice Cream,P002,12,399.37,"02/525, Gaba Path, Srinagar 228949",Karnataka,09998968013,Sikar,advikadalal@mani.com,Payment Paid,2021-10-15
Chana-Sankar,9029,"Dry Fruits (e.g., almonds, cashews, raisins)",P017,208,121.16,"29/30, Shan Ganj, Ratlam 466730",Jharkhand,+912105084262,Chapra,shanayaaggarwal@gmail.com,Payment Pending,2020-04-14
Deo Ltd,7637,"Frozen Berries (e.g., strawberries, blueberries)",P015,376,435.55,"H.No. 279, Chokshi Marg, Vijayawada 249038",Punjab,07231779761,Salem,ehsaantripathi@korpal.biz,Payment Paid,2021-10-13
Deo Ltd,9206,Milk or Milk Powder,P013,22,335.4,"97/88, Issac Road, South Dumdum-777018",Telangana,+913141410039,Loni,sulearmaan@yahoo.com,Payment Paid,2020-11-23
"Grover, Sidhu and Varma",2737,Frozen Fish Fillets,P011,399,315.94,"275, Wali Chowk, Bhalswa Jahangir Pur 598788",Assam,7079342577,Mahbubnagar,yasmin15@yahoo.com,Payment Paid,2020-03-25
"Sem, Mann and Karnik",4235,Juice Concentrates (like orange or cranberry),P014,122,20.24,"95/04, Chowdhury Circle, Bardhaman 762890",Gujarat,7066419103,Barasat,tiya59@issac-bhattacharyya.info,Payment Paid,2020-11-01
Ratta-Buch,2465,Rice or Pasta,P020,428,58.81,"933, Anne Zila, Patiala 478638",Uttarakhand,9377696169,Howrah,myra82@gmail.com,Payment Paid,2022-02-13
"Grover, Sidhu and Varma",9034,Green Peas,P004,170,496.02,"H.No. 77, Sama Nagar, Karawal Nagar 966761",Tripura,0222219582,Hajipur,ggala@gmail.com,Payment Paid,2023-08-22
Sehgal and Sons,6596,Juice Concentrates (like orange or cranberry),P014,112,427.9,"H.No. 41, Sangha Zila, Munger 894582",Karnataka,6923207462,Nanded,nanne@desai.com,Payment Pending,2021-09-03
Swaminathan and Sons,2267,Frozen French Fries,P005,144,200.75,"H.No. 37, Dasgupta Zila, Thane 328282",Rajasthan,08301334575,Ambattur,khannaumang@hotmail.com,Payment Paid,2023-04-13
"Grover, Sidhu and Varma",9069,Butter,P007,281,275.51,"13/36, Ramakrishnan Ganj, Tenali-635460",Maharashtra,+912293296550,Bettiah,qanand@yahoo.com,Payment Paid,2020-12-05
Ratta-Buch,2199,Sweet Corn,P001,350,106.98,"40/971, Rajan Marg, Amaravati-165154",Haryana,02913681649,Belgaum,atwalpurab@dua.com,Payment Paid,2022-01-28
"Sem, Mann and Karnik",6024,Juice Concentrates (like orange or cranberry),P014,496,451.93,"24/912, Kibe, Bhubaneswar 030591",Bihar,6784641200,Latur,ranbir81@krish.info,Payment Paid,2023-01-07
"Bali, Iyer and Lad",8295,Juice Concentrates (like orange or cranberry),P014,291,83.85,"33/11, Sathe Nagar, Shimoga-715556",Meghalaya,+916925680058,Bharatpur,qzachariah@hotmail.com,Payment Pending,2023-03-21
"Bali, Iyer and Lad",9867,Whipping Cream,P016,287,481.99,"H.No. 06, Bawa Path, Bikaner 745423",Odisha,7567795555,Kochi,pranay78@yahoo.com,Payment Pending,2023-06-03
"Bali, Iyer and Lad",9942,Frozen Fish Fillets,P011,31,60.11,"H.No. 46, Rajagopalan Path, Miryalaguda 571685",Andhra Pradesh,09857774346,Mango,kimayashroff@gmail.com,Payment Pending,2020-08-08
Ratta-Buch,6974,"Dry Fruits (e.g., almonds, cashews, raisins)",P017,359,303.3,"H.No. 706, Wali Road, Gopalpur 845474",Haryana,8611226455,Dhanbad,hthakkar@balay.info,Payment Pending,2022-02-24
Deo Ltd,2339,Sweet Corn,P001,177,343.66,"H.No. 62, Mand Circle, Pallavaram-802119",Odisha,04869771315,Haridwar,anvikulkarni@kade.biz,Payment Paid,2022-04-27
Bera-Dani,3449,Frozen Fish Fillets,P011,281,458.9,"88/370, Sani, Delhi 855468",Meghalaya,+910409239875,Ghaziabad,anya70@kota.com,Payment Paid,2020-07-11
"Bali, Iyer and Lad",1734,Whipping Cream,P016,350,11.17,"812, Handa Chowk, Munger-061419",Telangana,+911930748619,Bhimavaram,wkurian@yahoo.com,Payment Pending,2023-03-15
Deo Ltd,9829,Juice Concentrates (like orange or cranberry),P014,154,93.58,"67/541, Doctor, Kalyan-Dombivli-135942",Madhya Pradesh,+919977679635,Varanasi,uthkarshgara@yahoo.com,Payment Pending,2021-08-05
"Grover, Sidhu and Varma",7825,Cheese Slices or Blocks,P006,431,95.32,"43/886, Malhotra Zila, Nizamabad-903092",Kerala,07948675367,Karimnagar,chiragsachdeva@ben.com,Payment Paid,2022-04-25
"Sem, Mann and Karnik",5067,Ice Cream,P002,68,431.14,"012, Dasgupta Marg, Haridwar 132921",Bihar,+912050577152,Loni,wmahal@sarma.info,Payment Paid,2023-05-04
"Tella, Andra and Grover",9142,Milk or Milk Powder,P013,295,136.07,"H.No. 37, Handa Nagar, Purnia-757667",Nagaland,09443808629,Aurangabad,zara73@yahoo.com,Payment Paid,2020-07-05
"Grover, Sidhu and Varma",2789,Cheese Slices or Blocks,P006,204,128.37,"H.No. 33, Sibal Ganj, Thoothukudi-091906",Bihar,04578163957,Bally,subramanianvihaan@hotmail.com,Payment Pending,2023-11-24
"Grover, Sidhu and Varma",2993,"Pulp (e.g., mango, guava, or tomato pulp)",P003,51,44.5,"342, Kadakia Marg, Erode 417482",Rajasthan,+915951222276,Dehri,vedika70@yahoo.com,Payment Pending,2023-04-15
Ratta-Buch,3302,"Sauces (like tomato ketchup, chili sauce, or soy sauce)",P019,217,77.25,"28, Kapadia Chowk, Jalgaon-390758",Madhya Pradesh,+919243550925,Gulbarga,vidurdugar@khatri-malhotra.com,Payment Paid,2021-12-27
"Bali, Iyer and Lad",6925,Paneer (Cottage Cheese),P008,472,474.5,"H.No. 10, Gill Ganj, Rampur-642110",Punjab,1014886768,Tezpur,wsami@kalla-savant.com,Payment Pending,2022-10-17
Sehgal and Sons,1307,Sweet Corn,P001,375,350.36,"91/73, Mani Path, Bulandshahr 073490",Tamil Nadu,+914490143851,Khammam,hmangat@mall.com,Payment Paid,2023-03-03
"Grover, Sidhu and Varma",4490,Frozen Fish Fillets,P011,128,100.42,"34/78, Jayaraman Chowk, Jaipur 906009",Assam,0201646377,Pudukkottai,taimursura@hari.com,Payment Pending,2023-06-05
Chana-Sankar,8884,Yogurt or Curd,P012,379,86.91,"H.No. 93, Vasa Zila, Avadi-914875",Karnataka,+914106536752,Bangalore,dhanuk54@hotmail.com,Payment Pending,2022-06-17
Swaminathan and Sons,9617,Frozen Fish Fillets,P011,483,382.85,"H.No. 286, Balakrishnan Marg, Raurkela Industrial Township 230634",Telangana,04290704502,Akola,golesana@hotmail.com,Payment Pending,2023-11-21
"Grover, Sidhu and Varma",7452,Green Peas,P004,263,97.69,"H.No. 118, Tailor Circle, Tiruchirappalli-749572",Chhattisgarh,6838091525,Anantapur,jiyacheema@sur-gala.com,Payment Pending,2020-08-28
Chana-Sankar,9706,Frozen Fish Fillets,P011,149,112.98,"H.No. 419, Bansal Street, Jehanabad-295680",Sikkim,6633936024,Latur,wsama@gmail.com,Payment Paid,2022-07-20
Deo Ltd,3922,Milk or Milk Powder,P013,432,342.97,"H.No. 854, Gokhale Path, Darbhanga-546513",Maharashtra,06996591172,Bihar Sharif,vritika65@hotmail.com,Payment Pending,2022-12-04
"Sem, Mann and Karnik",9628,Rice or Pasta,P020,482,85.16,"83/212, Garde Nagar, Noida 893679",Karnataka,+914463928787,Ujjain,zdey@gmail.com,Payment Pending,2021-07-11
Bera-Dani,8526,Chicken Nuggets,P010,20,73.89,"08/036, Bava Zila, Warangal-539247",Meghalaya,02280423730,Sasaram,amira86@mand-bal.com,Payment Pending,2020-08-23
Deo Ltd,2730,Pickles,P018,333,311.03,"182, Acharya Chowk, Bhiwandi-741493",Tamil Nadu,01572085512,Ulhasnagar,santnavya@bhatti-wable.org,Payment Pending,2021-01-29
Sehgal and Sons,7991,Pickles,P018,293,499.3,"H.No. 02, Dash Circle, Secunderabad 733132",Nagaland,01574067886,Jalandhar,madhup74@date-koshy.com,Payment Pending,2022-11-03
Deo Ltd,5341,Rice or Pasta,P020,335,332.59,"56/32, Jani Path, Vijayanagaram 702521",Kerala,7434380339,Bhalswa Jahangir Pur,rtrivedi@arora-varughese.com,Payment Pending,2020-11-28
"Tella, Andra and Grover",1746,Rice or Pasta,P020,403,134.57,"633, Ben Path, Kakinada 546951",Mizoram,+919444101442,Panvel,jiya79@yahoo.com,Payment Paid,2022-01-17
Deo Ltd,3756,Juice Concentrates (like orange or cranberry),P014,120,38.07,"H.No. 143, Dora, Mysore 646839",Tripura,2705937390,Satara,chandrapurab@varkey.biz,Payment Paid,2020-02-25
Bera-Dani,2512,Ice Cream,P002,313,268.36,"31, Deep Road, Hubli–Dharwad-872657",Sikkim,5083528784,Firozabad,lanne@gmail.com,Payment Pending,2022-08-01
Swaminathan and Sons,4118,Rice or Pasta,P020,58,156.11,"67, Karpe Road, Thoothukudi 417716",Bihar,00190313738,Ramgarh,kulkarnifarhan@hotmail.com,Payment Paid,2022-06-16
Swaminathan and Sons,3256,Ice Cream,P002,109,297.7,"H.No. 84, Kumar Nagar, Jamnagar-036662",Andhra Pradesh,3724557096,Jamshedpur,himmatsarkar@char.com,Payment Paid,2020-02-23
Chana-Sankar,5362,"Sauces (like tomato ketchup, chili sauce, or soy sauce)",P019,492,346.72,"H.No. 029, Kakar Marg, Allahabad-681223",Sikkim,8141171637,Panipat,aradhyatank@sen.net,Payment Pending,2022-10-02
Chana-Sankar,5217,Yogurt or Curd,P012,489,166.19,"290, Zachariah Nagar, Vasai-Virar 820273",Chhattisgarh,01476719343,Bathinda,bhavinkashyap@gmail.com,Payment Paid,2023-04-17
Swaminathan and Sons,5585,"Sauces (like tomato ketchup, chili sauce, or soy sauce)",P019,430,393.38,"49, Gupta Road, Eluru-750649",Uttarakhand,+912609715010,New Delhi,zeeshanrattan@jani-balasubramanian.biz,Payment Paid,2022-02-27
Chana-Sankar,9245,Juice Concentrates (like orange or cranberry),P014,462,299.9,"H.No. 814, Luthra Chowk, Raiganj-934812",Uttarakhand,+910167424595,Bhagalpur,urvisabharwal@dewan-dar.biz,Payment Paid,2022-10-11
Deo Ltd,1661,Rice or Pasta,P020,380,321.37,"184, Lalla Path, Ludhiana-902826",West Bengal,07159631267,Ratlam,desaisamaira@sami.org,Payment Paid,2023-06-15
Chana-Sankar,8992,Chicken Nuggets,P010,176,399.78,"48/553, Barad, Hospet 972695",Uttar Pradesh,6729157936,Panipat,dhanush61@yahoo.com,Payment Pending,2022-04-09
"Sem, Mann and Karnik",6222,"Pulp (e.g., mango, guava, or tomato pulp)",P003,57,444.11,"10/59, Sahota Marg, Sirsa-935802",Assam,+910587023394,Vadodara,charvibrar@yahoo.com,Payment Pending,2023-09-01
"Bali, Iyer and Lad",3801,"Dry Fruits (e.g., almonds, cashews, raisins)",P017,364,142.06,"H.No. 937, Arya Marg, Thoothukudi-800701",Maharashtra,06205276540,Noida,pari32@bahri-dhar.com,Payment Pending,2022-07-24
Bera-Dani,2392,Cheese Slices or Blocks,P006,259,487.1,"77/411, Dhaliwal Road, Singrauli-405169",Himachal Pradesh,08309603007,Bidhannagar,manikya42@yahoo.com,Payment Paid,2020-11-13
"Bali, Iyer and Lad",5466,Frozen Mixed Vegetables,P009,75,472.57,"H.No. 540, Arora Ganj, Gorakhpur-389686",Uttar Pradesh,2357401823,Ghaziabad,anahidate@yahoo.com,Payment Pending,2021-06-03
Ratta-Buch,9592,Milk or Milk Powder,P013,397,499.84,"88/80, Kade Marg, Nadiad-327478",Manipur,01824160144,Agartala,abram28@hotmail.com,Payment Pending,2020-08-14
Sehgal and Sons,7683,Yogurt or Curd,P012,292,227.56,"H.No. 975, Karan Zila, Tiruppur-603447",Uttar Pradesh,+919801077841,Visakhapatnam,abram68@kala.biz,Payment Pending,2023-01-14
Swaminathan and Sons,9291,Sweet Corn,P001,331,211.07,"22/88, Ganguly Path, Ajmer 477801",Sikkim,+910741452408,Panihati,cwalla@kaul-vora.com,Payment Pending,2023-04-06
Swaminathan and Sons,8615,Milk or Milk Powder,P013,95,353.71,"06/237, Bala Circle, Haldia-305936",Andhra Pradesh,03234434395,Varanasi,vidur24@hotmail.com,Payment Paid,2021-04-09
"Bali, Iyer and Lad",3428,Pickles,P018,278,410.78,"47, Dhawan Marg, Siliguri 701164",Assam,8388669928,Farrukhabad,uppalmamooty@hotmail.com,Payment Pending,2020-09-04
Ratta-Buch,6088,Frozen Fish Fillets,P011,63,302.94,"58/074, Chakraborty Nagar, Jalgaon-895599",Gujarat,+911060924400,Ghaziabad,parinaaz54@loke.biz,Payment Paid,2021-08-31
Ratta-Buch,2689,Ice Cream,P002,154,473.46,"H.No. 90, Ganguly Road, Bareilly 391207",Uttar Pradesh,5923639462,Dehri,waliakiaan@kurian.org,Payment Paid,2021-11-30
Deo Ltd,5796,Butter,P007,489,55.36,"09/043, Raja Road, Ongole-972858",Assam,7723927405,Mango,neysa35@varty-suresh.net,Payment Paid,2020-10-29
"Bali, Iyer and Lad",9805,Ice Cream,P002,420,434.13,"99/942, Badami Marg, Sambhal-574589",Telangana,2788948485,Baranagar,indransdeol@gala.com,Payment Paid,2022-10-28
Swaminathan and Sons,9246,Cheese Slices or Blocks,P006,155,117.66,"02, Gill Nagar, Aurangabad-199688",Mizoram,04155638886,Bhavnagar,manjari16@acharya-gade.com,Payment Pending,2020-11-24
"Bali, Iyer and Lad",7786,Paneer (Cottage Cheese),P008,398,299.66,"14/451, Bhatnagar Nagar, Bhilai 628630",Mizoram,+919888818651,Phusro,xramachandran@hotmail.com,Payment Paid,2020-12-05
Deo Ltd,6641,Juice Concentrates (like orange or cranberry),P014,435,131.95,"H.No. 779, Badami Circle, Bathinda-509392",Madhya Pradesh,06183304506,Thiruvananthapuram,krish33@devan.com,Payment Pending,2022-08-13
"Bali, Iyer and Lad",5570,Butter,P007,297,283.85,"H.No. 866, Bera Street, Ludhiana 650828",Bihar,7044930373,Tenali,ztata@mand.com,Payment Pending,2021-09-17
Sehgal and Sons,9795,Ice Cream,P002,316,216.6,"553, Sibal Path, Bally 250587",Uttarakhand,04035667138,Mysore,xkumer@dalal.com,Payment Paid,2020-12-13
Bera-Dani,6653,Butter,P007,406,155.74,"20/880, Badami Ganj, Dewas 738511",Karnataka,+914603546017,Berhampore,jhaalia@mani.com,Payment Pending,2020-02-16
Ratta-Buch,5738,Rice or Pasta,P020,271,109.52,"H.No. 382, Rau Nagar, Erode 540673",Bihar,00166072463,Kozhikode,bhamini09@devi.biz,Payment Pending,2020-11-30
"Bali, Iyer and Lad",7834,Ice Cream,P002,44,196.97,"52, Sharma Marg, Bellary-040621",Tripura,00201786304,Delhi,ibali@bandi.com,Payment Pending,2020-03-05
Deo Ltd,7657,Milk or Milk Powder,P013,342,145.38,"438, Rana Path, Thanjavur 338801",Andhra Pradesh,03443725880,Jamnagar,esachar@yahoo.com,Payment Paid,2023-06-17
Swaminathan and Sons,5219,Ice Cream,P002,413,261.87,"501, Singh Nagar, Vijayanagaram-913475",Andhra Pradesh,04511382830,Panipat,santjivin@gmail.com,Payment Paid,2021-01-08
Sehgal and Sons,5817,"Dry Fruits (e.g., almonds, cashews, raisins)",P017,42,421.36,"H.No. 81, Batta Road, Naihati-833251",Punjab,05071877118,Mango,gganguly@yahoo.com,Payment Paid,2021-06-24
"Sem, Mann and Karnik",7325,Milk or Milk Powder,P013,19,246.04,"H.No. 726, Madan Circle, Jammu-263540",Uttarakhand,+911014204887,Kolhapur,fgoyal@yahoo.com,Payment Paid,2022-10-31
"Bali, Iyer and Lad",3547,"Pulp (e.g., mango, guava, or tomato pulp)",P003,99,167.54,"H.No. 050, Sangha Path, Kishanganj-263354",Rajasthan,+917384794569,Madurai,agatezain@kashyap.com,Payment Paid,2020-04-06
